Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Haryana,HR,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2020,Power sector emissions,Fuel,Solar,ktCO2,4.49,-1.03,-18.66
India,IND,Haryana,HR,state,2020,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2020,Power sector emissions,Total,Total emissions,ktCO2,10152.74,-5602.79,-35.56
India,IND,Haryana,HR,state,2021,Capacity,Aggregate fuel,Clean,MW,1086.88,539.1,98.42
India,IND,Haryana,HR,state,2021,Capacity,Aggregate fuel,Fossil,MW,5761.59,0.0,0.0
India,IND,Haryana,HR,state,2021,Capacity,Aggregate fuel,Gas and Other Fossil,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2021,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,299.5,14.14,4.96
India,IND,Haryana,HR,state,2021,Capacity,Aggregate fuel,Renewables,MW,1086.88,539.1,98.42
India,IND,Haryana,HR,state,2021,Capacity,Aggregate fuel,Wind and Solar,MW,787.38,524.96,200.05
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Bioenergy,MW,226.0,14.14,6.67
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Coal,MW,5330.0,0.0,0.0
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Gas,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Hydro,MW,73.5,0.0,0.0
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Other Renewables,MW,0.0,0.0,
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Solar,MW,787.38,524.96,200.05
India,IND,Haryana,HR,state,2021,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Clean,%,4.28,,
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Fossil,%,95.71,,
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,1.52,,
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,2.18,,
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Renewables,%,4.28,,
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,2.1,,
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,998.42,274.66,37.95
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,22300.05,9676.38,76.65
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,355.25,-493.3,-58.13
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,508.41,-121.84,-19.33
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,998.42,274.66,37.95
India,IND,Haryana,HR,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,490.01,396.5,424.02
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Bioenergy,%,1.14,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Coal,%,94.19,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Gas,%,1.52,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Hydro,%,0.98,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Other Renewables,%,0.06,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Solar,%,2.1,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Bioenergy,GWh,265.89,-33.82,-11.28
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Coal,GWh,21944.8,10169.68,86.37
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Gas,GWh,355.25,-493.3,-58.13
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Hydro,GWh,229.27,-101.27,-30.64
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Other Renewables,GWh,13.25,13.25,
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Solar,GWh,490.01,396.5,424.02
India,IND,Haryana,HR,state,2021,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2021,Electricity generation,Total,Total Generation,GWh,23298.47,9951.04,74.55
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Clean,%,90.67,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,18168.81,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,174.07,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,67.15,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,90.67,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,23.52,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,90.67,9.32,11.46
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,18168.81,8097.42,80.4
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,174.07,-241.72,-58.14
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,67.15,-9.71,-12.63
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,90.67,9.32,11.46
India,IND,Haryana,HR,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,23.52,19.03,423.83
India,IND,Haryana,HR,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,783.72,23.07,3.03
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Bioenergy,%,61.15,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Coal,%,17994.74,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Gas,%,174.07,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Hydro,%,5.5,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Other Renewables,%,0.5,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Solar,%,23.52,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,61.15,-7.78,-11.29
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Coal,ktCO2,17994.74,8339.14,86.37
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Gas,ktCO2,174.07,-241.72,-58.14
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,5.5,-2.43,-30.64
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0.5,0.5,
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Solar,ktCO2,23.52,19.03,423.83
India,IND,Haryana,HR,state,2021,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2021,Power sector emissions,Total,Total emissions,ktCO2,18259.48,8106.74,79.85
India,IND,Haryana,HR,state,2022,Capacity,Aggregate fuel,Clean,MW,1323.05,236.17,21.73
India,IND,Haryana,HR,state,2022,Capacity,Aggregate fuel,Fossil,MW,5761.59,0.0,0.0
India,IND,Haryana,HR,state,2022,Capacity,Aggregate fuel,Gas and Other Fossil,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2022,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,332.38,32.88,10.98
India,IND,Haryana,HR,state,2022,Capacity,Aggregate fuel,Renewables,MW,1323.05,236.17,21.73
India,IND,Haryana,HR,state,2022,Capacity,Aggregate fuel,Wind and Solar,MW,990.67,203.29,25.82
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Bioenergy,MW,258.88,32.88,14.55
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Coal,MW,5330.0,0.0,0.0
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Gas,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Hydro,MW,73.5,0.0,0.0
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Other Renewables,MW,,,
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Solar,MW,990.67,203.29,25.82
India,IND,Haryana,HR,state,2022,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Clean,%,4.49,,
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Fossil,%,95.5,,
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.01,,
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,2.58,,
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Renewables,%,4.49,,
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,%,1.91,,
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Clean,GWh,1481.53,483.11,48.39
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Fossil,GWh,31479.9,9179.85,41.17
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,3.93,-351.32,-98.89
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,852.8,344.39,67.74
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Renewables,GWh,1481.53,483.11,48.39
India,IND,Haryana,HR,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,GWh,628.73,138.72,28.31
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Bioenergy,%,1.62,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Coal,%,95.49,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Gas,%,0.01,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Hydro,%,0.78,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Other Renewables,%,0.18,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Solar,%,1.91,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Bioenergy,GWh,534.64,268.75,101.08
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Coal,GWh,31475.97,9531.17,43.43
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Gas,GWh,3.93,-351.32,-98.89
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Hydro,GWh,258.2,28.93,12.62
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Other Renewables,GWh,59.96,46.71,352.53
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Solar,GWh,628.73,138.72,28.31
India,IND,Haryana,HR,state,2022,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2022,Electricity generation,Total,Total Generation,GWh,32961.43,9662.96,41.47
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Clean,%,161.63,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Fossil,%,25812.23,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,1.93,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,131.45,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Renewables,%,161.63,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,%,30.18,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Clean,ktCO2,161.63,70.96,78.26
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Fossil,ktCO2,25812.23,7643.42,42.07
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,1.93,-172.14,-98.89
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,131.45,64.3,95.76
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Renewables,ktCO2,161.63,70.96,78.26
India,IND,Haryana,HR,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,30.18,6.66,28.32
India,IND,Haryana,HR,state,2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,788.01,4.29,0.55
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Bioenergy,%,122.97,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Coal,%,25810.3,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Gas,%,1.93,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Hydro,%,6.2,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Other Renewables,%,2.28,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Solar,%,30.18,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Bioenergy,ktCO2,122.97,61.82,101.1
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Coal,ktCO2,25810.3,7815.56,43.43
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Gas,ktCO2,1.93,-172.14,-98.89
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Hydro,ktCO2,6.2,0.7,12.73
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Other Renewables,ktCO2,2.28,1.78,356.0
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Solar,ktCO2,30.18,6.66,28.32
India,IND,Haryana,HR,state,2022,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2022,Power sector emissions,Total,Total emissions,ktCO2,25973.86,7714.38,42.25
India,IND,Haryana,HR,state,2023,Capacity,Aggregate fuel,Clean,MW,1579.67,256.62,19.4
India,IND,Haryana,HR,state,2023,Capacity,Aggregate fuel,Fossil,MW,5761.59,0.0,0.0
India,IND,Haryana,HR,state,2023,Capacity,Aggregate fuel,Gas and Other Fossil,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2023,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,339.2,6.82,2.05
India,IND,Haryana,HR,state,2023,Capacity,Aggregate fuel,Renewables,MW,1579.67,256.62,19.4
India,IND,Haryana,HR,state,2023,Capacity,Aggregate fuel,Wind and Solar,MW,1240.47,249.8,25.22
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Bioenergy,MW,265.7,6.82,2.63
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Coal,MW,5330.0,0.0,0.0
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Gas,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Hydro,MW,73.5,0.0,0.0
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Other Renewables,MW,,,
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Solar,MW,1240.47,249.8,25.22
India,IND,Haryana,HR,state,2023,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Clean,%,4.94,,
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Fossil,%,95.06,,
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.45,,
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,2.29,,
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Renewables,%,4.94,,
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,%,2.65,,
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Clean,GWh,1507.98,26.45,1.79
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Fossil,GWh,29030.0,-2449.9,-7.78
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,137.28,133.35,3393.13
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,699.81,-152.99,-17.94
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Renewables,GWh,1507.98,26.45,1.79
India,IND,Haryana,HR,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,GWh,808.17,179.44,28.54
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Bioenergy,%,1.35,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Coal,%,94.61,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Gas,%,0.45,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Hydro,%,0.75,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Other Renewables,%,0.19,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Solar,%,2.65,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Bioenergy,GWh,412.91,-121.73,-22.77
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Coal,GWh,28892.72,-2583.25,-8.21
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Gas,GWh,137.28,133.35,3393.13
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Hydro,GWh,227.56,-30.64,-11.87
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Other Renewables,GWh,59.34,-0.62,-1.03
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Solar,GWh,808.17,179.44,28.54
India,IND,Haryana,HR,state,2023,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Haryana,HR,state,2023,Electricity generation,Total,Total Generation,GWh,30537.98,-2423.45,-7.35
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Clean,%,141.47,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Fossil,%,23759.3,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,67.27,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,102.68,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Renewables,%,141.47,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,%,38.79,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Clean,ktCO2,141.47,-20.16,-12.47
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Fossil,ktCO2,23759.3,-2052.93,-7.95
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,67.27,65.34,3385.49
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,102.68,-28.77,-21.89
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Renewables,ktCO2,141.47,-20.16,-12.47
India,IND,Haryana,HR,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,38.79,8.61,28.53
India,IND,Haryana,HR,state,2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,782.66,-5.35,-0.68
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Bioenergy,%,94.97,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Coal,%,23692.03,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Gas,%,67.27,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Hydro,%,5.46,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Other Renewables,%,2.25,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Solar,%,38.79,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,94.97,-28.0,-22.77
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Coal,ktCO2,23692.03,-2118.27,-8.21
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Gas,ktCO2,67.27,65.34,3385.49
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Hydro,ktCO2,5.46,-0.74,-11.94
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,2.25,-0.03,-1.32
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Solar,ktCO2,38.79,8.61,28.53
India,IND,Haryana,HR,state,2023,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Haryana,HR,state,2023,Power sector emissions,Total,Total emissions,ktCO2,23900.77,-2073.09,-7.98
India,IND,Haryana,HR,state,2024,Capacity,Aggregate fuel,Clean,MW,2353.08,773.41,48.96
India,IND,Haryana,HR,state,2024,Capacity,Aggregate fuel,Fossil,MW,5761.59,0.0,0.0
India,IND,Haryana,HR,state,2024,Capacity,Aggregate fuel,Gas and Other Fossil,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2024,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,366.12,26.92,7.94
India,IND,Haryana,HR,state,2024,Capacity,Aggregate fuel,Renewables,MW,2353.08,773.41,48.96
India,IND,Haryana,HR,state,2024,Capacity,Aggregate fuel,Wind and Solar,MW,1986.96,746.49,60.18
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Bioenergy,MW,292.62,26.92,10.13
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Coal,MW,5330.0,0.0,0.0
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Gas,MW,431.59,0.0,0.0
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Hydro,MW,73.5,0.0,0.0
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Nuclear,MW,0.0,0.0,
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Other Fossil,MW,0.0,0.0,
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Other Renewables,MW,,,
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Solar,MW,1986.96,746.49,60.18
India,IND,Haryana,HR,state,2024,Capacity,Fuel,Wind,MW,0.0,0.0,
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Clean,%,6.49,,
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Fossil,%,93.52,,
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.66,,
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,2.19,,
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Renewables,%,6.49,,
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Wind and Solar,%,4.3,,
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Clean,GWh,2103.09,595.11,39.46
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Fossil,GWh,30353.49,1323.49,4.56
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,215.37,78.09,56.88
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,708.44,8.63,1.23
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Renewables,GWh,2103.09,595.11,39.46
India,IND,Haryana,HR,state,2024,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1394.65,586.48,72.57
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Bioenergy,%,1.26,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Coal,%,92.86,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Gas,%,0.66,,
India,IND,Haryana,HR,state,2024,Electricity generation,Fuel,Hydro,%,0.76,,
